Município;Total;
SP-CAPAO BONITO;4243;
SP-CAPELA DO ALTO;1029;
SP-CAPIVARI;8696;
SP-CARAGUATATUBA;6689;
SP-CARAPICUIBA;12808;
SP-CARDOSO;695;
SP-CASA BRANCA;4456;
SP-CASSIA DOS COQUEIROS;209;
SP-CASTILHO;1947;
SP-CATANDUVA;18788;
SP-CATIGUA;850;
SP-CEDRAL;535;
SP-CERQUEIRA CESAR;3032;
SP-CERQUILHO;5387;
SP-CESARIO LANGE;1051;
SP-CHARQUEADA;1061;
SP-CLEMENTINA;784;
SP-COLINA;2879;
SP-COLOMBIA;1092;
SP-CONCHAL;1975;
SP-CONCHAS;1367;
SP-CORDEIROPOLIS;3931;
SP-COROADOS;1297;
SP-CORONEL MACEDO;335;
SP-CORUMBATAI;590;
SP-COSMOPOLIS;7326;
SP-COSMORAMA;501;
SP-COTIA;26806;
SP-CRAVINHOS;3121;
SP-CRISTAIS PAULISTA;842;
SP-CRUZALIA;274;
SP-CRUZEIRO;8522;
SP-CUBATAO;32187;
SP-CUNHA;730;
SP-DESCALVADO;6383;
SP-DIADEMA;79361;
SP-DIRCE REIS;398;
SP-DIVINOLANDIA;692;
SP-DOBRADA;270;
SP-DOIS CORREGOS;3605;
SP-DOLCINOPOLIS;174;
SP-DOURADO;1223;
SP-DRACENA;5637;
SP-DUARTINA;1629;
SP-DUMONT;557;
SP-ECHAPORA;834;
SP-ELDORADO;899;
SP-ELIAS FAUSTO;2288;
SP-ELISIARIO;444;
SP-EMBAUBA;396;
SP-EMBU;45240;
SP-EMBU-GUACU;5392;
SP-EMILIANOPOLIS;141;
SP-ENGENHEIRO COELHO;1083;
SP-ESPIRITO SANTO DO PINHAL;7235;
SP-ESPIRITO SANTO DO TURVO;648;
SP-ESTRELA D OESTE;882;
SP-ESTRELA DO NORTE;214;
SP-EUCLIDES DA CUNHA PAULISTA;351;
SP-FARTURA;1242;
SP-FERNANDOPOLIS;7248;
SP-FERNANDO PRESTES;236;
SP-FERNAO;0;
SP-FERRAZ DE VASCONCELOS;9739;
SP-FLORA RICA;181;
SP-FLOREAL;243;
SP-FLORIDA PAULISTA;809;
SP-FLORINEA;370;
SP-FRANCA;43193;
SP-FRANCISCO MORATO;3706;
SP-FRANCO DA ROCHA;4972;
SP-GABRIEL MONTEIRO;552;
SP-GALIA;1379;
SP-GARCA;6968;
SP-GASTAO VIDIGAL;269;
SP-GAVIAO PEIXOTO;0;
SP-GENERAL SALGADO;1073;
SP-GETULINA;1089;
SP-GLICERIO;262;
SP-GUAICARA;776;
SP-GUAIMBE;398;
SP-GUAIRA;4919;
SP-GUAPIACU;2158;
SP-GUAPIARA;1120;
SP-GUARA;1236;
SP-GUARACAI;874;
SP-GUARACI;877;
SP-GUARANI D OESTE;473;
SP-GUARANTA;792;
SP-GUARARAPES;3686;
SP-GUARAREMA;2960;
SP-GUARATINGUETA;15716;
SP-GUAREI;775;
SP-GUARIBA;4906;
SP-GUARUJA;27588;
SP-GUARULHOS;169956;
SP-GUATAPARA;1325;
SP-GUZOLANDIA;228;
SP-HERCULANDIA;472;
SP-HOLAMBRA;4121;
SP-HORTOLANDIA;10339;
SP-IACANGA;729;
SP-IACRI;725;
SP-IARAS;249;
SP-IBATE;2805;
SP-IBIRA;1361;
SP-IBIRAREMA;846;
SP-IBITINGA;5216;
SP-IBIUNA;3914;
SP-ICEM;537;
SP-IEPE;973;
SP-IGARACU DO TIETE;1105;
SP-IGARAPAVA;3196;
SP-IGARATA;616;
SP-IGUAPE;1290;
SP-ILHABELA;2872;
SP-ILHA COMPRIDA;373;
SP-ILHA SOLTEIRA;3390;
SP-INDAIATUBA;22271;
SP-INDIANA;339;
SP-INDIAPORA;416;
SP-INUBIA PAULISTA;476;
SP-IPAUCU;1781;
SP-IPERO;1220;
SP-IPEUNA;579;
SP-IPIGUA;0;
SP-IPORANGA;353;
SP-IPUA;1353;
SP-IRACEMAPOLIS;4204;
SP-IRAPUA;484;
SP-IRAPURU;514;
SP-ITABERA;1233;
SP-ITAI;2682;
SP-ITAJOBI;1518;
SP-ITAJU;237;
SP-ITANHAEM;5761;
SP-ITAOCA;167;
SP-ITAPECERICA DA SERRA;11451;
SP-ITAPETININGA;18622;
SP-ITAPEVA;8453;
SP-ITAPEVI;7914;
SP-ITAPIRA;12796;
SP-ITAPIRAPUA PAULISTA;126;
SP-ITAPOLIS;4391;
SP-ITAPORANGA;620;
SP-ITAPUI;1681;
SP-ITAPURA;263;
SP-ITAQUAQUECETUBA;20037;
SP-ITARARE;4050;
SP-ITARIRI;864;
SP-ITATIBA;15496;
SP-ITATINGA;1788;
SP-ITIRAPINA;1342;
SP-ITIRAPUA;393;
SP-ITOBI;464;
SP-ITU;29502;
SP-ITUPEVA;3846;
SP-ITUVERAVA;3715;
SP-JABORANDI;534;
SP-JABOTICABAL;12035;
SP-JACAREI;28534;
SP-JACI;542;
SP-JACUPIRANGA;2156;
SP-JAGUARIUNA;6557;
SP-JALES;4993;
SP-JAMBEIRO;558;
SP-JANDIRA;7692;
SP-JARDINOPOLIS;4581;
SP-JARINU;1355;
SP-JAU;21253;
SP-JERIQUARA;226;
SP-JOANOPOLIS;2287;
SP-JOAO RAMALHO;455;
SP-JOSE BONIFACIO;3478;
SP-JULIO MESQUITA;275;
SP-JUMIRIM;0;
SP-JUNDIAI;83974;
SP-JUNQUEIROPOLIS;1382;
SP-JUQUIA;1596;
SP-JUQUITIBA;4949;
SP-LAGOINHA;250;
SP-LARANJAL PAULISTA;4470;
SP-LAVINIA;459;
SP-LAVRINHAS;581;
SP-LEME;12265;
SP-LENCOIS PAULISTA;14942;
SP-LIMEIRA;42442;
SP-LINDOIA;1085;
SP-LINS;11095;
SP-LORENA;9449;
SP-LOURDES;125;
SP-LOUVEIRA;4285;
SP-LUCELIA;2401;
SP-LUCIANOPOLIS;280;
SP-LUIS ANTONIO;2898;
SP-LUIZIANIA;192;
SP-LUPERCIO;638;
SP-LUTECIA;317;
SP-MACATUBA;7049;
SP-MACAUBAL;478;
SP-MACEDONIA;256;
SP-MAGDA;342;
SP-MAIRINQUE;5121;
SP-MAIRIPORA;5026;
SP-MANDURI;732;
SP-MARABA PAULISTA;416;
SP-MARACAI;3081;
SP-MARAPOAMA;225;
SP-MARIAPOLIS;221;
SP-MARILIA;113242;
SP-MARINOPOLIS;248;
SP-MARTINOPOLIS;1668;
SP-MATAO;17187;
SP-MAUA;32561;
SP-MENDONCA;245;
SP-MERIDIANO;234;
SP-MESOPOLIS;101;
SP-MIGUELOPOLIS;1690;
SP-MINEIROS DO TIETE;739;
SP-MIRACATU;1406;
SP-MIRA ESTRELA;182;
SP-MIRANDOPOLIS;3042;
SP-MIRANTE DO PARANAPANEMA;1143;
SP-MIRASSOL;7776;
SP-MIRASSOLANDIA;252;
SP-MOCOCA;12233;
SP-MOGI DAS CRUZES;46038;
SP-MOGI-GUACU;18248;
SP-MOJI-MIRIM;15044;
SP-MOMBUCA;203;
SP-MONCOES;181;
SP-MONGAGUA;2276;
SP-MONTE ALEGRE DO SUL;1287;
SP-MONTE ALTO;7813;
SP-MONTE APRAZIVEL;1866;
SP-MONTE AZUL PAULISTA;3981;
SP-MONTE CASTELO;299;
SP-MONTEIRO LOBATO;703;
SP-MONTE MOR;3491;
SP-MORRO AGUDO;3682;
SP-MORUNGABA;13037;
SP-MOTUCA;1478;
SP-MURUTINGA DO SUL;341;
SP-NANTES;0;
SP-NARANDIBA;253;
SP-NATIVIDADE DA SERRA;366;
SP-NAZARE PAULISTA;3188;
SP-NEVES PAULISTA;880;
SP-NHANDEARA;729;
SP-NIPOA;292;
SP-NOVA ALIANCA;581;
SP-NOVA CAMPINA;853;
SP-NOVA CANAA PAULISTA;88;
SP-NOVA CASTILHO;0;
SP-NOVA EUROPA;2487;
SP-NOVA GRANADA;1247;
SP-NOVA GUATAPORANGA;189;
SP-NOVA INDEPENDENCIA;197;
SP-NOVAIS;173;
SP-NOVA LUZITANIA;152;
SP-NOVA ODESSA;7595;
SP-NOVO HORIZONTE;5181;
SP-NUPORANGA;1379;
SP-OCAUCU;482;
SP-OLEO;222;
SP-OLIMPIA;7704;
SP-ONDA VERDE;663;
SP-ORIENTE;677;
SP-ORINDIUVA;539;
SP-ORLANDIA;5944;
SP-OSASCO;90439;
SP-OSCAR BRESSANE;304;
SP-OSVALDO CRUZ;4035;
SP-OURINHOS;16441;
SP-OUROESTE;0;
SP-OURO VERDE;383;
SP-PACAEMBU;1038;
SP-PALESTINA;530;
SP-PALMARES PAULISTA;355;
SP-PALMEIRA D OESTE;452;
SP-PALMITAL;2165;
SP-PANORAMA;942;
SP-PARAGUACU PAULISTA;6111;
SP-PARAIBUNA;1154;
SP-PARAISO;606;
SP-PARANAPANEMA;2682;
SP-PARANAPUA;350;
SP-PARAPUA;1725;
SP-PARDINHO;907;
SP-PARIQUERA-ACU;1374;
SP-PARISI;162;
SP-PATROCINIO PAULISTA;1462;
SP-PAULICEIA;380;
SP-PAULINIA;17557;
SP-PAULISTANIA;0;
SP-PAULO DE FARIA;546;
SP-PEDERNEIRAS;3868;
SP-PEDRA BELA;205;
SP-PEDRANOPOLIS;256;
SP-PEDREGULHO;1846;
SP-PEDREIRA;6166;
SP-PEDRINHAS PAULISTA;419;
SP-PEDRO DE TOLEDO;531;
SP-PENAPOLIS;8227;
SP-PEREIRA BARRETO;3028;
SP-PEREIRAS;820;
SP-PERUIBE;2969;
SP-PIACATU;275;
SP-PIEDADE;9161;
SP-PILAR DO SUL;20868;
SP-PINDAMONHANGABA;15270;
SP-PINDORAMA;973;
SP-PINHALZINHO;571;
SP-PIQUEROBI;334;
SP-PIQUETE;1604;
SP-PIRACAIA;3561;
SP-PIRACICABA;61584;
SP-PIRAJU;4083;
SP-PIRAJUI;3282;
SP-PIRANGI;1008;
SP-PIRAPORA DO BOM JESUS;1070;
SP-PIRAPOZINHO;2195;
SP-PIRASSUNUNGA;10602;
SP-PIRATININGA;1463;
SP-PITANGUEIRAS;3336;
SP-PLANALTO;385;
SP-PLATINA;331;
SP-POA;14041;
SP-POLONI;293;
SP-POMPEIA;3761;
SP-PONGAI;298;
SP-PONTAL;3813;
SP-PONTALINDA;141;
SP-PONTES GESTAL;308;
SP-POPULINA;281;
SP-PORANGABA;367;
SP-PORTO FELIZ;5699;
SP-PORTO FERREIRA;9124;
SP-POTIM;336;
SP-POTIRENDABA;913;
SP-PRACINHA;0;
SP-PRADOPOLIS;5229;
SP-PRAIA GRANDE;16922;
SP-PRATANIA;0;
SP-PRESIDENTE ALVES;706;
SP-PRESIDENTE BERNARDES;1031;
SP-PRESIDENTE EPITACIO;4218;
SP-PRESIDENTE PRUDENTE;38392;
SP-PRESIDENTE VENCESLAU;3407;
SP-PROMISSAO;4233;
SP-QUADRA;0;
SP-QUATA;3402;
SP-QUEIROZ;303;
SP-QUELUZ;956;
SP-QUINTANA;542;
SP-RAFARD;2457;
SP-RANCHARIA;4054;
SP-REDENCAO DA SERRA;197;
SP-REGENTE FEIJO;2247;
SP-REGINOPOLIS;701;
SP-REGISTRO;5910;
SP-RESTINGA;512;
SP-RIBEIRA;225;
SP-RIBEIRAO BONITO;1588;
SP-RIBEIRAO BRANCO;569;
SP-RIBEIRAO CORRENTE;251;
SP-RIBEIRAO DO SUL;340;
SP-RIBEIRAO DOS INDIOS;0;
SP-RIBEIRAO GRANDE;869;
SP-RIBEIRAO PIRES;16882;
SP-RIBEIRAO PRETO;107588;
SP-RIVERSUL;275;
SP-RIFAINA;228;
SP-RINCAO;1212;
SP-RINOPOLIS;854;
SP-RIO CLARO;28885;
SP-RIO DAS PEDRAS;4700;
SP-RIO GRANDE DA SERRA;1319;
SP-RIOLANDIA;304;
SP-ROSANA;1473;
SP-ROSEIRA;799;
SP-RUBIACEA;230;
SP-RUBINEIA;469;
SP-SABINO;303;
SP-SAGRES;206;
SP-SALES;287;
SP-SALES OLIVEIRA;978;
SP-SALESOPOLIS;902;
SP-SALMOURAO;366;
SP-SALTINHO;629;
SP-SALTO;15665;
SP-SALTO DE PIRAPORA;2525;
SP-SALTO GRANDE;600;
SP-SANDOVALINA;318;
SP-SANTA ADELIA;1313;
SP-SANTA ALBERTINA;297;
SP-SANTA BARBARA D OESTE;17937;
SP-SANTA BRANCA;1430;
SP-SANTA CLARA D OESTE;340;
SP-SANTA CRUZ DA CONCEICAO;363;
SP-SANTA CRUZ DA ESPERANCA;0;
SP-SANTA CRUZ DAS PALMEIRAS;3047;
SP-SANTA CRUZ DO RIO PARDO;5565;
SP-SANTA ERNESTINA;776;
SP-SANTA FE DO SUL;2507;
SP-SANTA GERTRUDES;2691;
SP-SANTA ISABEL;5357;
SP-SANTA LUCIA;605;
SP-SANTA MARIA DA SERRA;332;
SP-SANTA MERCEDES;237;
SP-SANTANA DA PONTE PENSA;159;
SP-SANTANA DE PARNAIBA;8952;
SP-SANTA RITA D OESTE;296;
SP-SANTA RITA DO PASSA QUATRO;4152;
SP-SANTA ROSA DE VITERBO;3362;
SP-SANTA SALETE;0;
SP-SANTO ANASTACIO;2083;
SP-SANTO ANDRE;119559;
SP-SANTO ANTONIO DA ALEGRIA;423;
SP-SANTO ANTONIO DE POSSE;1973;
SP-SANTO ANTONIO DO ARACANGUA;938;
SP-SANTO ANTONIO DO JARDIM;731;
SP-SANTO ANTONIO DO PINHAL;378;
SP-SANTO EXPEDITO;186;
SP-SANTOPOLIS DO AGUAPEI;560;
SP-SANTOS;127443;
SP-SAO BENTO DO SAPUCAI;618;
SP-SAO BERNARDO DO CAMPO;194520;
SP-SAO CAETANO DO SUL;61462;
SP-SAO CARLOS;38411;
SP-SAO FRANCISCO;134;
SP-SAO JOAO DA BOA VISTA;13999;
SP-SAO JOAO DAS DUAS PONTES;215;
SP-SAO JOAO DE IRACEMA;249;
SP-SAO JOAO DO PAU D ALHO;192;
SP-SAO JOAQUIM DA BARRA;6166;
SP-SAO JOSE DA BELA VISTA;491;
SP-SAO JOSE DO BARREIRO;181;
SP-SAO JOSE DO RIO PARDO;8406;
SP-SAO JOSE DO RIO PRETO;59444;
SP-SAO JOSE DOS CAMPOS;100723;
SP-SAO LOURENCO DA SERRA;680;
SP-SAO LUIS DO PARAITINGA;823;
SP-SAO MANUEL;9080;
SP-SAO MIGUEL ARCANJO;6337;
SP-SAO PAULO;3354150;
SP-SAO PEDRO;6608;
SP-SAO PEDRO DO TURVO;938;
SP-SAO ROQUE;11480;
SP-SAO SEBASTIAO;3933;
SP-SAO SEBASTIAO DA GRAMA;4278;
SP-SAO SIMAO;2451;
SP-SAO VICENTE;20668;
SP-SARAPUI;505;
SP-SARUTAIA;188;
SP-SEBASTIANOPOLIS DO SUL;307;
SP-SERRA AZUL;494;
SP-SERRANA;6618;
SP-SERRA NEGRA;3877;
SP-SERTAOZINHO;24757;
SP-SETE BARRAS;836;
SP-SEVERINIA;1574;
SP-SILVEIRAS;342;
SP-SOCORRO;4607;
SP-SOROCABA;82744;
SP-SUD MENNUCCI;999;
SP-SUMARE;15180;
SP-SUZANO;30486;
SP-SUZANAPOLIS;150;
SP-TABAPUA;1194;
SP-TABATINGA;911;
SP-TABOAO DA SERRA;27004;
SP-TACIBA;492;
SP-TAGUAI;814;
SP-TAIACU;541;
SP-TAIUVA;497;
SP-TAMBAU;4159;
SP-TANABI;2545;
SP-TAPIRAI;613;
SP-TAPIRATIBA;4495;
SP-TAQUARAL;0;
SP-TAQUARITINGA;6202;
SP-TAQUARITUBA;1698;
SP-TAQUARIVAI;812;
SP-TARABAI;442;
SP-TARUMA;3396;
SP-TATUI;12269;
SP-TAUBATE;42303;
SP-TEJUPA;273;
SP-TEODORO SAMPAIO;4069;
SP-TERRA ROXA;395;
SP-TIETE;6167;
SP-TIMBURI;241;
SP-TORRE DE PEDRA;55;
SP-TORRINHA;1051;
SP-TRABIJU;0;
SP-TREMEMBE;1941;
SP-TRES FRONTEIRAS;270;
SP-TUIUTI;189;
SP-TUPA;9639;
SP-TUPI PAULISTA;1534;
SP-TURIUBA;230;
SP-TURMALINA;234;
SP-UBARANA;763;
SP-UBATUBA;6545;
SP-UBIRAJARA;312;
SP-UCHOA;814;
SP-UNIAO PAULISTA;177;
SP-URANIA;705;
SP-URU;137;
SP-URUPES;1130;
SP-VALENTIM GENTIL;745;
SP-VALINHOS;20578;
SP-VALPARAISO;1787;
SP-VARGEM;171;
SP-VARGEM GRANDE DO SUL;3942;
SP-VARGEM GRANDE PAULISTA;4403;
SP-VARZEA PAULISTA;7481;
SP-VERA CRUZ;1192;
SP-VINHEDO;9644;
SP-VIRADOURO;1120;
SP-VISTA ALEGRE DO ALTO;577;
SP-VITORIA BRASIL;0;
SP-VOTORANTIM;8065;
SP-VOTUPORANGA;9470;
SP-ZACARIAS;175;
SP-CHAVANTES;1504;
SP-ESTIVA GERBI;789;
SP-IGNORADO;0;
PR-ABATIA;506;
PR-ADRIANOPOLIS;465;
PR-AGUDOS DO SUL;244;
PR-ALMIRANTE TAMANDARE;5067;
PR-ALTAMIRA DO PARANA;276;
PR-ALTONIA;736;
PR-ALTO PARANA;744;
PR-ALTO PIQUIRI;604;
PR-ALVORADA DO SUL;847;
PR-AMAPORA;337;
PR-AMPERE;1561;
PR-ANAHY;115;
PR-ANDIRA;2687;
PR-ANGULO;113;
PR-ANTONINA;1875;
PR-ANTONIO OLINTO;272;
PR-APUCARANA;15966;
PR-ARAPONGAS;14237;
PR-ARAPOTI;3241;
PR-ARAPUA;0;
PR-ARARUNA;1248;
PR-ARAUCARIA;15151;
PR-ARIRANHA DO IVAI;0;
PR-ASSAI;1835;
PR-ASSIS CHATEAUBRIAND;2573;
PR-ASTORGA;2387;
PR-ATALAIA;322;
PR-BALSA NOVA;1257;
PR-BANDEIRANTES;3892;
PR-BARBOSA FERRAZ;701;
PR-BARRACAO;534;
PR-BARRA DO JACARE;198;
PR-BELA VISTA DO CAROBA;0;
PR-BELA VISTA DO PARAISO;1010;
PR-BITURUNA;1595;
PR-BOA ESPERANCA;372;
PR-BOA ESPERANCA DO IGUACU;94;
PR-BOA VENTURA DE SAO ROQUE;0;
PR-BOA VISTA DA APARECIDA;273;
PR-BOCAIUVA DO SUL;468;
PR-BOM JESUS DO SUL;0;
PR-BOM SUCESSO;488;
PR-BOM SUCESSO DO SUL;154;
PR-BORRAZOPOLIS;517;
PR-BRAGANEY;322;
PR-BRASILANDIA DO SUL;250;
PR-CAFEARA;177;
PR-CAFELANDIA;3199;
PR-CAFEZAL DO SUL;216;
PR-CALIFORNIA;432;
PR-CAMBARA;2244;
PR-CAMBE;9495;
PR-CAMBIRA;327;
PR-CAMPINA DA LAGOA;948;
PR-CAMPINA DO SIMAO;0;
PR-CAMPINA GRANDE DO SUL;3493;
PR-CAMPO BONITO;191;
PR-CAMPO DO TENENTE;809;
PR-CAMPO LARGO;13406;
PR-CAMPO MAGRO;0;
PR-CAMPO MOURAO;14466;
PR-CANDIDO DE ABREU;631;
PR-CANDOI;795;
PR-CANTAGALO;996;
PR-CAPANEMA;1148;
PR-CAPITAO LEONIDAS MARQUES;614;
PR-CARAMBEI;0;
PR-CARLOPOLIS;776;
PR-CASCAVEL;37590;
PR-CASTRO;12748;
PR-CATANDUVAS;499;
PR-CENTENARIO DO SUL;1358;
PR-CERRO AZUL;453;
PR-CEU AZUL;927;
PR-CHOPINZINHO;1135;
PR-CIANORTE;6820;
PR-CIDADE GAUCHA;872;
PR-CLEVELANDIA;1672;
PR-COLOMBO;13780;
PR-COLORADO;4865;
PR-CONGONHINHAS;511;
PR-CONSELHEIRO MAIRINCK;314;
PR-CONTENDA;846;
PR-CORBELIA;1240;
PR-CORNELIO PROCOPIO;8507;
PR-CORONEL DOMINGOS SOARES;0;
PR-CORONEL VIVIDA;1738;
PR-CORUMBATAI DO SUL;260;
PR-CRUZEIRO DO IGUACU;138;
PR-CRUZEIRO DO OESTE;1381;
PR-CRUZEIRO DO SUL;392;
PR-CRUZ MACHADO;984;
PR-CRUZMALTINA;0;
PR-CURITIBA;584064;
PR-CURIUVA;501;
PR-DIAMANTE DO NORTE;519;
PR-DIAMANTE DO SUL;116;
PR-DIAMANTE D OESTE;262;
PR-DOIS VIZINHOS;3555;
PR-DOURADINA;445;
PR-DOUTOR CAMARGO;375;
PR-ENEAS MARQUES;288;
PR-ENGENHEIRO BELTRAO;2488;
PR-ESPERANCA NOVA;0;
PR-ENTRE RIOS DO OESTE;318;
PR-ESPIGAO ALTO DO IGUACU;0;
PR-FAROL;183;
PR-FAXINAL;1650;
PR-FAZENDA RIO GRANDE;1926;
PR-FENIX;266;
PR-FERNANDES PINHEIRO;0;
PR-FIGUEIRA;869;
PR-FLORAI;432;
PR-FLOR DA SERRA DO SUL;136;
PR-FLORESTA;282;
PR-FLORESTOPOLIS;2031;
PR-FLORIDA;195;
PR-FORMOSA DO OESTE;577;
PR-FOZ DO IGUACU;30411;
PR-FRANCISCO ALVES;319;
PR-FRANCISCO BELTRAO;9364;
PR-FOZ DO JORDAO;0;
PR-GENERAL CARNEIRO;1677;
PR-GODOY MOREIRA;178;
PR-GOIOERE;4370;
PR-GOIOXIM;0;
PR-GRANDES RIOS;443;
PR-GUAIRA;2520;
PR-GUAIRACA;345;
PR-GUAMIRANGA;0;
PR-GUAPIRAMA;647;
PR-GUAPOREMA;74;
PR-GUARACI;455;
PR-GUARANIACU;1180;
PR-GUARAPUAVA;21275;
PR-GUARAQUECABA;412;
PR-GUARATUBA;1246;
PR-HONORIO SERPA;239;
PR-IBAITI;2630;
PR-IBEMA;539;
PR-IBIPORA;3688;
PR-ICARAIMA;555;
PR-IGUARACU;1579;
PR-IGUATU;103;
PR-IMBAU;0;
PR-IMBITUVA;2169;
PR-INACIO MARTINS;1125;
PR-INAJA;143;
PR-INDIANOPOLIS;328;
PR-IPIRANGA;535;
PR-IPORA;851;
PR-IRACEMA DO OESTE;146;
PR-IRATI;5200;
PR-IRETAMA;658;
PR-ITAGUAJE;232;
PR-ITAIPULANDIA;247;
PR-ITAMBARACA;407;
PR-ITAMBE;463;
PR-ITAPEJARA D OESTE;516;
PR-ITAPERUCU;552;
PR-ITAUNA DO SUL;118;
PR-IVAI;453;
PR-IVAIPORA;2873;
PR-IVATE;1457;
PR-IVATUBA;266;
PR-JABOTI;183;
PR-JACAREZINHO;7307;
PR-JAGUAPITA;1437;
PR-JAGUARIAIVA;2586;
PR-JANDAIA DO SUL;4137;
PR-JANIOPOLIS;404;
PR-JAPIRA;267;
PR-JAPURA;586;
PR-JARDIM ALEGRE;677;
PR-JARDIM OLINDA;104;
PR-JATAIZINHO;920;
PR-JESUITAS;599;
PR-JOAQUIM TAVORA;750;
PR-JUNDIAI DO SUL;310;
PR-JURANDA;470;
PR-JUSSARA;941;
PR-KALORE;295;
PR-LAPA;4416;
PR-LARANJAL;108;
PR-LARANJEIRAS DO SUL;2572;
PR-LEOPOLIS;505;
PR-LIDIANOPOLIS;59;
PR-LINDOESTE;283;
PR-LOANDA;1585;
PR-LOBATO;445;
PR-LONDRINA;87035;
PR-LUIZIANA;524;
PR-LUNARDELLI;268;
PR-LUPIONOPOLIS;320;
PR-MALLET;948;
PR-MAMBORE;1152;
PR-MANDAGUACU;855;
PR-MANDAGUARI;4225;
PR-MANDIRITUBA;1315;
PR-MANFRINOPOLIS;0;
PR-MANGUEIRINHA;1300;
PR-MANOEL RIBAS;654;
PR-MARECHAL CANDIDO RONDON;5471;
PR-MARIA HELENA;360;
PR-MARIALVA;2750;
PR-MARILANDIA DO SUL;647;
PR-MARILENA;258;
PR-MARILUZ;505;
PR-MARINGA;59729;
PR-MARIOPOLIS;486;
PR-MARIPA;872;
PR-MARMELEIRO;979;
PR-MARQUINHO;0;
PR-MARUMBI;239;
PR-MATELANDIA;1085;
PR-MATINHOS;1649;
PR-MATO RICO;125;
PR-MAUA DA SERRA;561;
PR-MEDIANEIRA;5683;
PR-MERCEDES;282;
PR-MIRADOR;354;
PR-MIRASELVA;505;
PR-MISSAL;732;
PR-MOREIRA SALES;879;
PR-MORRETES;666;
PR-MUNHOZ DE MELO;309;
PR-NOSSA SENHORA DAS GRACAS;191;
PR-NOVA ALIANCA DO IVAI;131;
PR-NOVA AMERICA DA COLINA;356;
PR-NOVA AURORA;971;
PR-NOVA CANTU;479;
PR-NOVA ESPERANCA;2489;
PR-NOVA ESPERANCA DO SUDOESTE;183;
PR-NOVA FATIMA;738;
PR-NOVA LARANJEIRAS;312;
PR-NOVA LONDRINA;1216;
PR-NOVA OLIMPIA;310;
PR-NOVA SANTA BARBARA;33;
PR-NOVA SANTA ROSA;503;
PR-NOVA PRATA DO IGUACU;388;
PR-NOVA TEBAS;343;
PR-NOVO ITACOLOMI;80;
PR-ORTIGUEIRA;1141;
PR-OURIZONA;229;
PR-OURO VERDE DO OESTE;323;
PR-PAICANDU;1194;
PR-PALMAS;4236;
PR-PALMEIRA;3354;
PR-PALMITAL;675;
PR-PALOTINA;3438;
PR-PARAISO DO NORTE;1322;
PR-PARANACITY;1650;
PR-PARANAGUA;18569;
PR-PARANAPOEMA;246;
PR-PARANAVAI;9100;
PR-PATO BRAGADO;170;
PR-PATO BRANCO;8185;
PR-PAULA FREITAS;254;
PR-PAULO FRONTIN;293;
PR-PEABIRU;913;
PR-PEROBAL;0;
PR-PEROLA;593;
PR-PEROLA D OESTE;451;
PR-PIEN;951;
PR-PINHAIS;11207;
PR-PINHALAO;250;
PR-PINHAL DE SAO BENTO;76;
PR-PINHAO;2232;
PR-PIRAI DO SUL;1837;
PR-PIRAQUARA;1880;
PR-PITANGA;2430;
PR-PITANGUEIRAS;221;
PR-PLANALTINA DO PARANA;299;
PR-PLANALTO;622;
PR-PONTA GROSSA;41585;
PR-PONTAL DO PARANA;0;
PR-PORECATU;4140;
PR-PORTO AMAZONAS;697;
PR-PORTO BARREIRO;0;
PR-PORTO RICO;146;
PR-PORTO VITORIA;471;
PR-PRADO FERREIRA;0;
PR-PRANCHITA;415;
PR-PRESIDENTE CASTELO BRANCO;336;
PR-PRIMEIRO DE MAIO;652;
PR-PRUDENTOPOLIS;2524;
PR-QUARTO CENTENARIO;0;
PR-QUATIGUA;487;
PR-QUATRO BARRAS;5814;
PR-QUATRO PONTES;878;
PR-QUEDAS DO IGUACU;2824;
PR-QUERENCIA DO NORTE;609;
PR-QUINTA DO SOL;431;
PR-QUITANDINHA;421;
PR-RAMILANDIA;147;
PR-RANCHO ALEGRE;208;
PR-RANCHO ALEGRE D OESTE;130;
PR-REALEZA;1400;
PR-REBOUCAS;646;
PR-RENASCENCA;604;
PR-RESERVA;859;
PR-RESERVA DO IGUACU;0;
PR-RIBEIRAO CLARO;1063;
PR-RIBEIRAO DO PINHAL;1039;
PR-RIO AZUL;597;
PR-RIO BOM;212;
PR-RIO BONITO DO IGUACU;209;
PR-RIO BRANCO DO IVAI;0;
PR-RIO BRANCO DO SUL;2577;
PR-RIO NEGRO;4101;
PR-ROLANDIA;9039;
PR-RONCADOR;665;
PR-RONDON;881;
PR-ROSARIO DO IVAI;279;
PR-SABAUDIA;539;
PR-SALGADO FILHO;278;
PR-SALTO DO ITARARE;154;
PR-SALTO DO LONTRA;633;
PR-SANTA AMELIA;264;
PR-SANTA CECILIA DO PAVAO;317;
PR-SANTA CRUZ DE MONTE CASTELO;472;
PR-SANTA FE;574;
PR-SANTA HELENA;1406;
PR-SANTA INES;108;
PR-SANTA ISABEL DO IVAI;644;
PR-SANTA IZABEL DO OESTE;549;
PR-SANTA LUCIA;126;
PR-SANTA MARIA DO OESTE;275;
PR-SANTA MARIANA;1314;
PR-SANTA MONICA;163;
PR-SANTANA DO ITARARE;293;
PR-SANTA TEREZA DO OESTE;290;
PR-SANTA TEREZINHA DE ITAIPU;1164;
