Município;Total;
SP-CAPELA DO ALTO;968;
SP-CAPIVARI;8678;
SP-CARAGUATATUBA;7636;
SP-CARAPICUIBA;14021;
SP-CARDOSO;404;
SP-CASA BRANCA;3597;
SP-CASSIA DOS COQUEIROS;136;
SP-CASTILHO;2393;
SP-CATANDUVA;19000;
SP-CATIGUA;848;
SP-CEDRAL;559;
SP-CERQUEIRA CESAR;2672;
SP-CERQUILHO;4673;
SP-CESARIO LANGE;1005;
SP-CHARQUEADA;999;
SP-CLEMENTINA;599;
SP-COLINA;2707;
SP-COLOMBIA;1081;
SP-CONCHAL;1973;
SP-CONCHAS;1505;
SP-CORDEIROPOLIS;3938;
SP-COROADOS;1261;
SP-CORONEL MACEDO;369;
SP-CORUMBATAI;549;
SP-COSMOPOLIS;6470;
SP-COSMORAMA;457;
SP-COTIA;28238;
SP-CRAVINHOS;2787;
SP-CRISTAIS PAULISTA;872;
SP-CRUZALIA;262;
SP-CRUZEIRO;9949;
SP-CUBATAO;29314;
SP-CUNHA;739;
SP-DESCALVADO;5987;
SP-DIADEMA;76719;
SP-DIRCE REIS;263;
SP-DIVINOLANDIA;790;
SP-DOBRADA;225;
SP-DOIS CORREGOS;2953;
SP-DOLCINOPOLIS;179;
SP-DOURADO;1007;
SP-DRACENA;5935;
SP-DUARTINA;1560;
SP-DUMONT;583;
SP-ECHAPORA;814;
SP-ELDORADO;870;
SP-ELIAS FAUSTO;2416;
SP-ELISIARIO;373;
SP-EMBAUBA;433;
SP-EMBU;46265;
SP-EMBU-GUACU;5880;
SP-EMILIANOPOLIS;143;
SP-ENGENHEIRO COELHO;1092;
SP-ESPIRITO SANTO DO PINHAL;7222;
SP-ESPIRITO SANTO DO TURVO;1616;
SP-ESTRELA D OESTE;945;
SP-ESTRELA DO NORTE;197;
SP-EUCLIDES DA CUNHA PAULISTA;350;
SP-FARTURA;1533;
SP-FERNANDOPOLIS;7536;
SP-FERNANDO PRESTES;345;
SP-FERNAO;0;
SP-FERRAZ DE VASCONCELOS;10336;
SP-FLORA RICA;176;
SP-FLOREAL;261;
SP-FLORIDA PAULISTA;788;
SP-FLORINEA;363;
SP-FRANCA;44292;
SP-FRANCISCO MORATO;2907;
SP-FRANCO DA ROCHA;5941;
SP-GABRIEL MONTEIRO;601;
SP-GALIA;1295;
SP-GARCA;6988;
SP-GASTAO VIDIGAL;255;
SP-GAVIAO PEIXOTO;0;
SP-GENERAL SALGADO;1324;
SP-GETULINA;1007;
SP-GLICERIO;425;
SP-GUAICARA;821;
SP-GUAIMBE;442;
SP-GUAIRA;4371;
SP-GUAPIACU;2229;
SP-GUAPIARA;1077;
SP-GUARA;1304;
SP-GUARACAI;886;
SP-GUARACI;881;
SP-GUARANI D OESTE;430;
SP-GUARANTA;747;
SP-GUARARAPES;3659;
SP-GUARAREMA;2171;
SP-GUARATINGUETA;17464;
SP-GUAREI;920;
SP-GUARIBA;5080;
SP-GUARUJA;27337;
SP-GUARULHOS;180380;
SP-GUATAPARA;872;
SP-GUZOLANDIA;270;
SP-HERCULANDIA;475;
SP-HOLAMBRA;4447;
SP-HORTOLANDIA;9978;
SP-IACANGA;851;
SP-IACRI;668;
SP-IARAS;265;
SP-IBATE;2396;
SP-IBIRA;1403;
SP-IBIRAREMA;539;
SP-IBITINGA;5621;
SP-IBIUNA;4185;
SP-ICEM;685;
SP-IEPE;753;
SP-IGARACU DO TIETE;1160;
SP-IGARAPAVA;3278;
SP-IGARATA;599;
SP-IGUAPE;1300;
SP-ILHABELA;3677;
SP-ILHA COMPRIDA;456;
SP-ILHA SOLTEIRA;3077;
SP-INDAIATUBA;23046;
SP-INDIANA;441;
SP-INDIAPORA;377;
SP-INUBIA PAULISTA;524;
SP-IPAUCU;2424;
SP-IPERO;10330;
SP-IPEUNA;628;
SP-IPIGUA;0;
SP-IPORANGA;119;
SP-IPUA;1189;
SP-IRACEMAPOLIS;3497;
SP-IRAPUA;770;
SP-IRAPURU;437;
SP-ITABERA;750;
SP-ITAI;2066;
SP-ITAJOBI;1434;
SP-ITAJU;259;
SP-ITANHAEM;5700;
SP-ITAOCA;181;
SP-ITAPECERICA DA SERRA;11354;
SP-ITAPETININGA;18137;
SP-ITAPEVA;8560;
SP-ITAPEVI;9485;
SP-ITAPIRA;13522;
SP-ITAPIRAPUA PAULISTA;130;
SP-ITAPOLIS;4117;
SP-ITAPORANGA;677;
SP-ITAPUI;1690;
SP-ITAPURA;307;
SP-ITAQUAQUECETUBA;22191;
SP-ITARARE;4062;
SP-ITARIRI;848;
SP-ITATIBA;15649;
SP-ITATINGA;1611;
SP-ITIRAPINA;1433;
SP-ITIRAPUA;432;
SP-ITOBI;648;
SP-ITU;27816;
SP-ITUPEVA;4250;
SP-ITUVERAVA;3637;
SP-JABORANDI;550;
SP-JABOTICABAL;12392;
SP-JACAREI;29828;
SP-JACI;598;
SP-JACUPIRANGA;2176;
SP-JAGUARIUNA;7569;
SP-JALES;4958;
SP-JAMBEIRO;622;
SP-JANDIRA;6495;
SP-JARDINOPOLIS;4448;
SP-JARINU;1296;
SP-JAU;21440;
SP-JERIQUARA;237;
SP-JOANOPOLIS;809;
SP-JOAO RAMALHO;510;
SP-JOSE BONIFACIO;3671;
SP-JULIO MESQUITA;291;
SP-JUMIRIM;0;
SP-JUNDIAI;81808;
SP-JUNQUEIROPOLIS;1318;
SP-JUQUIA;1666;
SP-JUQUITIBA;3248;
SP-LAGOINHA;257;
SP-LARANJAL PAULISTA;4403;
SP-LAVINIA;441;
SP-LAVRINHAS;574;
SP-LEME;10807;
SP-LENCOIS PAULISTA;14981;
SP-LIMEIRA;41165;
SP-LINDOIA;1076;
SP-LINS;11825;
SP-LORENA;9732;
SP-LOURDES;133;
SP-LOUVEIRA;4852;
SP-LUCELIA;2090;
SP-LUCIANOPOLIS;280;
SP-LUIS ANTONIO;2042;
SP-LUIZIANIA;197;
SP-LUPERCIO;652;
SP-LUTECIA;608;
SP-MACATUBA;6933;
SP-MACAUBAL;445;
SP-MACEDONIA;254;
SP-MAGDA;326;
SP-MAIRINQUE;5561;
SP-MAIRIPORA;5655;
SP-MANDURI;1089;
SP-MARABA PAULISTA;403;
SP-MARACAI;2735;
SP-MARAPOAMA;192;
SP-MARIAPOLIS;233;
SP-MARILIA;35140;
SP-MARINOPOLIS;146;
SP-MARTINOPOLIS;1695;
SP-MATAO;17414;
SP-MAUA;30287;
SP-MENDONCA;254;
SP-MERIDIANO;332;
SP-MESOPOLIS;144;
SP-MIGUELOPOLIS;1480;
SP-MINEIROS DO TIETE;774;
SP-MIRACATU;1320;
SP-MIRA ESTRELA;198;
SP-MIRANDOPOLIS;2766;
SP-MIRANTE DO PARANAPANEMA;1075;
SP-MIRASSOL;7986;
SP-MIRASSOLANDIA;260;
SP-MOCOCA;12734;
SP-MOGI DAS CRUZES;43013;
SP-MOGI-GUACU;18440;
SP-MOJI-MIRIM;13826;
SP-MOMBUCA;285;
SP-MONCOES;188;
SP-MONGAGUA;2379;
SP-MONTE ALEGRE DO SUL;1138;
SP-MONTE ALTO;7987;
SP-MONTE APRAZIVEL;1923;
SP-MONTE AZUL PAULISTA;3413;
SP-MONTE CASTELO;267;
SP-MONTEIRO LOBATO;516;
SP-MONTE MOR;3649;
SP-MORRO AGUDO;3604;
SP-MORUNGABA;16626;
SP-MOTUCA;1228;
SP-MURUTINGA DO SUL;320;
SP-NANTES;0;
SP-NARANDIBA;267;
SP-NATIVIDADE DA SERRA;347;
SP-NAZARE PAULISTA;3549;
SP-NEVES PAULISTA;842;
SP-NHANDEARA;781;
SP-NIPOA;256;
SP-NOVA ALIANCA;430;
SP-NOVA CAMPINA;993;
SP-NOVA CANAA PAULISTA;88;
SP-NOVA CASTILHO;0;
SP-NOVA EUROPA;2156;
SP-NOVA GRANADA;1188;
SP-NOVA GUATAPORANGA;186;
SP-NOVA INDEPENDENCIA;185;
SP-NOVAIS;153;
SP-NOVA LUZITANIA;141;
SP-NOVA ODESSA;9146;
SP-NOVO HORIZONTE;3829;
SP-NUPORANGA;1344;
SP-OCAUCU;461;
SP-OLEO;238;
SP-OLIMPIA;8153;
SP-ONDA VERDE;786;
SP-ORIENTE;968;
SP-ORINDIUVA;544;
SP-ORLANDIA;6005;
SP-OSASCO;85106;
SP-OSCAR BRESSANE;492;
SP-OSVALDO CRUZ;4103;
SP-OURINHOS;13917;
SP-OUROESTE;0;
SP-OURO VERDE;441;
SP-PACAEMBU;936;
SP-PALESTINA;512;
SP-PALMARES PAULISTA;433;
SP-PALMEIRA D OESTE;431;
SP-PALMITAL;2179;
SP-PANORAMA;1292;
SP-PARAGUACU PAULISTA;5303;
SP-PARAIBUNA;1189;
SP-PARAISO;1202;
SP-PARANAPANEMA;2862;
SP-PARANAPUA;365;
SP-PARAPUA;1378;
SP-PARDINHO;1054;
SP-PARIQUERA-ACU;1502;
SP-PARISI;199;
SP-PATROCINIO PAULISTA;1864;
SP-PAULICEIA;377;
SP-PAULINIA;16418;
SP-PAULISTANIA;0;
SP-PAULO DE FARIA;564;
SP-PEDERNEIRAS;3998;
SP-PEDRA BELA;192;
SP-PEDRANOPOLIS;211;
SP-PEDREGULHO;2011;
SP-PEDREIRA;6879;
SP-PEDRINHAS PAULISTA;402;
SP-PEDRO DE TOLEDO;583;
SP-PENAPOLIS;8368;
SP-PEREIRA BARRETO;3190;
SP-PEREIRAS;961;
SP-PERUIBE;3047;
SP-PIACATU;286;
SP-PIEDADE;12562;
SP-PILAR DO SUL;21117;
SP-PINDAMONHANGABA;15558;
SP-PINDORAMA;946;
SP-PINHALZINHO;732;
SP-PIQUEROBI;329;
SP-PIQUETE;1455;
SP-PIRACAIA;2092;
SP-PIRACICABA;61409;
SP-PIRAJU;3616;
SP-PIRAJUI;3268;
SP-PIRANGI;991;
SP-PIRAPORA DO BOM JESUS;897;
SP-PIRAPOZINHO;2521;
SP-PIRASSUNUNGA;10382;
SP-PIRATININGA;1999;
SP-PITANGUEIRAS;3714;
SP-PLANALTO;413;
SP-PLATINA;318;
SP-POA;17022;
SP-POLONI;284;
SP-POMPEIA;3858;
SP-PONGAI;582;
SP-PONTAL;4202;
SP-PONTALINDA;153;
SP-PONTES GESTAL;371;
SP-POPULINA;324;
SP-PORANGABA;463;
SP-PORTO FELIZ;6337;
SP-PORTO FERREIRA;9295;
SP-POTIM;325;
SP-POTIRENDABA;822;
SP-PRACINHA;0;
SP-PRADOPOLIS;5398;
SP-PRAIA GRANDE;19109;
SP-PRATANIA;0;
SP-PRESIDENTE ALVES;711;
SP-PRESIDENTE BERNARDES;1177;
SP-PRESIDENTE EPITACIO;4358;
SP-PRESIDENTE PRUDENTE;37283;
SP-PRESIDENTE VENCESLAU;3596;
SP-PROMISSAO;7008;
SP-QUADRA;0;
SP-QUATA;3580;
SP-QUEIROZ;314;
SP-QUELUZ;916;
SP-QUINTANA;606;
SP-RAFARD;2769;
SP-RANCHARIA;3911;
SP-REDENCAO DA SERRA;222;
SP-REGENTE FEIJO;2269;
SP-REGINOPOLIS;710;
SP-REGISTRO;6041;
SP-RESTINGA;545;
SP-RIBEIRA;241;
SP-RIBEIRAO BONITO;1338;
SP-RIBEIRAO BRANCO;525;
SP-RIBEIRAO CORRENTE;238;
SP-RIBEIRAO DO SUL;264;
SP-RIBEIRAO DOS INDIOS;0;
SP-RIBEIRAO GRANDE;2030;
SP-RIBEIRAO PIRES;15423;
SP-RIBEIRAO PRETO;107283;
SP-RIVERSUL;199;
SP-RIFAINA;239;
SP-RINCAO;1220;
SP-RINOPOLIS;762;
SP-RIO CLARO;30945;
SP-RIO DAS PEDRAS;4586;
SP-RIO GRANDE DA SERRA;1388;
SP-RIOLANDIA;318;
SP-ROSANA;1287;
SP-ROSEIRA;927;
SP-RUBIACEA;203;
SP-RUBINEIA;487;
SP-SABINO;318;
SP-SAGRES;502;
SP-SALES;306;
SP-SALES OLIVEIRA;885;
SP-SALESOPOLIS;950;
SP-SALMOURAO;272;
SP-SALTINHO;7288;
SP-SALTO;15439;
SP-SALTO DE PIRAPORA;2761;
SP-SALTO GRANDE;685;
SP-SANDOVALINA;394;
SP-SANTA ADELIA;1283;
SP-SANTA ALBERTINA;357;
SP-SANTA BARBARA D OESTE;17661;
SP-SANTA BRANCA;1442;
SP-SANTA CLARA D OESTE;303;
SP-SANTA CRUZ DA CONCEICAO;505;
SP-SANTA CRUZ DA ESPERANCA;0;
SP-SANTA CRUZ DAS PALMEIRAS;2982;
SP-SANTA CRUZ DO RIO PARDO;6036;
SP-SANTA ERNESTINA;219;
SP-SANTA FE DO SUL;2557;
SP-SANTA GERTRUDES;2968;
SP-SANTA ISABEL;5687;
SP-SANTA LUCIA;649;
SP-SANTA MARIA DA SERRA;502;
SP-SANTA MERCEDES;264;
SP-SANTANA DA PONTE PENSA;388;
SP-SANTANA DE PARNAIBA;10837;
SP-SANTA RITA D OESTE;193;
SP-SANTA RITA DO PASSA QUATRO;4829;
SP-SANTA ROSA DE VITERBO;3726;
SP-SANTA SALETE;0;
SP-SANTO ANASTACIO;2062;
SP-SANTO ANDRE;113131;
SP-SANTO ANTONIO DA ALEGRIA;441;
SP-SANTO ANTONIO DE POSSE;2324;
SP-SANTO ANTONIO DO ARACANGUA;887;
SP-SANTO ANTONIO DO JARDIM;715;
SP-SANTO ANTONIO DO PINHAL;350;
SP-SANTO EXPEDITO;178;
SP-SANTOPOLIS DO AGUAPEI;266;
SP-SANTOS;131861;
SP-SAO BENTO DO SAPUCAI;900;
SP-SAO BERNARDO DO CAMPO;182310;
SP-SAO CAETANO DO SUL;64803;
SP-SAO CARLOS;39391;
SP-SAO FRANCISCO;173;
SP-SAO JOAO DA BOA VISTA;13232;
SP-SAO JOAO DAS DUAS PONTES;214;
SP-SAO JOAO DE IRACEMA;275;
SP-SAO JOAO DO PAU D ALHO;196;
SP-SAO JOAQUIM DA BARRA;6643;
SP-SAO JOSE DA BELA VISTA;491;
SP-SAO JOSE DO BARREIRO;280;
SP-SAO JOSE DO RIO PARDO;9265;
SP-SAO JOSE DO RIO PRETO;61256;
SP-SAO JOSE DOS CAMPOS;104370;
SP-SAO LOURENCO DA SERRA;691;
SP-SAO LUIS DO PARAITINGA;747;
SP-SAO MANUEL;7171;
SP-SAO MIGUEL ARCANJO;4089;
SP-SAO PAULO;3340717;
SP-SAO PEDRO;4471;
SP-SAO PEDRO DO TURVO;714;
SP-SAO ROQUE;10483;
SP-SAO SEBASTIAO;4319;
SP-SAO SEBASTIAO DA GRAMA;3507;
SP-SAO SIMAO;2061;
SP-SAO VICENTE;20107;
SP-SARAPUI;467;
SP-SARUTAIA;198;
SP-SEBASTIANOPOLIS DO SUL;253;
SP-SERRA AZUL;552;
SP-SERRANA;5747;
SP-SERRA NEGRA;3805;
SP-SERTAOZINHO;22161;
SP-SETE BARRAS;930;
SP-SEVERINIA;1463;
SP-SILVEIRAS;352;
SP-SOCORRO;5042;
SP-SOROCABA;86487;
SP-SUD MENNUCCI;1074;
SP-SUMARE;16863;
SP-SUZANO;29355;
SP-SUZANAPOLIS;190;
SP-TABAPUA;1268;
SP-TABATINGA;1015;
SP-TABOAO DA SERRA;24461;
SP-TACIBA;387;
SP-TAGUAI;918;
SP-TAIACU;530;
SP-TAIUVA;532;
SP-TAMBAU;4079;
SP-TANABI;2497;
SP-TAPIRAI;517;
SP-TAPIRATIBA;3659;
SP-TAQUARAL;0;
SP-TAQUARITINGA;5983;
SP-TAQUARITUBA;1752;
SP-TAQUARIVAI;871;
SP-TARABAI;420;
SP-TARUMA;3264;
SP-TATUI;13356;
SP-TAUBATE;42435;
SP-TEJUPA;318;
SP-TEODORO SAMPAIO;3957;
SP-TERRA ROXA;570;
SP-TIETE;6442;
SP-TIMBURI;238;
SP-TORRE DE PEDRA;71;
SP-TORRINHA;1175;
SP-TRABIJU;0;
SP-TREMEMBE;2075;
SP-TRES FRONTEIRAS;283;
SP-TUIUTI;187;
SP-TUPA;9656;
SP-TUPI PAULISTA;1647;
SP-TURIUBA;219;
SP-TURMALINA;193;
SP-UBARANA;1441;
SP-UBATUBA;6360;
SP-UBIRAJARA;288;
SP-UCHOA;912;
SP-UNIAO PAULISTA;182;
SP-URANIA;656;
SP-URU;134;
SP-URUPES;1125;
SP-VALENTIM GENTIL;1011;
SP-VALINHOS;20428;
SP-VALPARAISO;1955;
SP-VARGEM;178;
SP-VARGEM GRANDE DO SUL;4038;
SP-VARGEM GRANDE PAULISTA;5004;
SP-VARZEA PAULISTA;8133;
SP-VERA CRUZ;1297;
SP-VINHEDO;10421;
SP-VIRADOURO;1131;
SP-VISTA ALEGRE DO ALTO;617;
SP-VITORIA BRASIL;0;
SP-VOTORANTIM;8079;
SP-VOTUPORANGA;9598;
SP-ZACARIAS;224;
SP-CHAVANTES;1997;
SP-ESTIVA GERBI;1427;
SP-IGNORADO;1;
PR-ABATIA;506;
PR-ADRIANOPOLIS;443;
PR-AGUDOS DO SUL;202;
PR-ALMIRANTE TAMANDARE;5415;
PR-ALTAMIRA DO PARANA;203;
PR-ALTONIA;811;
PR-ALTO PARANA;998;
PR-ALTO PIQUIRI;735;
PR-ALVORADA DO SUL;791;
PR-AMAPORA;338;
PR-AMPERE;1836;
PR-ANAHY;105;
PR-ANDIRA;2824;
PR-ANGULO;148;
PR-ANTONINA;2431;
PR-ANTONIO OLINTO;264;
PR-APUCARANA;16228;
PR-ARAPONGAS;16243;
PR-ARAPOTI;3117;
PR-ARAPUA;0;
PR-ARARUNA;1269;
PR-ARAUCARIA;15075;
PR-ARIRANHA DO IVAI;0;
PR-ASSAI;2029;
PR-ASSIS CHATEAUBRIAND;2851;
PR-ASTORGA;2533;
PR-ATALAIA;355;
PR-BALSA NOVA;1044;
PR-BANDEIRANTES;4934;
PR-BARBOSA FERRAZ;737;
PR-BARRACAO;2065;
PR-BARRA DO JACARE;173;
PR-BELA VISTA DO CAROBA;0;
PR-BELA VISTA DO PARAISO;1122;
PR-BITURUNA;1497;
PR-BOA ESPERANCA;376;
PR-BOA ESPERANCA DO IGUACU;91;
PR-BOA VENTURA DE SAO ROQUE;0;
PR-BOA VISTA DA APARECIDA;251;
PR-BOCAIUVA DO SUL;464;
PR-BOM JESUS DO SUL;0;
PR-BOM SUCESSO;482;
PR-BOM SUCESSO DO SUL;123;
PR-BORRAZOPOLIS;448;
PR-BRAGANEY;311;
PR-BRASILANDIA DO SUL;158;
PR-CAFEARA;192;
PR-CAFELANDIA;3167;
PR-CAFEZAL DO SUL;195;
PR-CALIFORNIA;528;
PR-CAMBARA;3303;
PR-CAMBE;8894;
PR-CAMBIRA;371;
PR-CAMPINA DA LAGOA;843;
PR-CAMPINA DO SIMAO;0;
PR-CAMPINA GRANDE DO SUL;6177;
PR-CAMPO BONITO;335;
PR-CAMPO DO TENENTE;783;
PR-CAMPO LARGO;13247;
PR-CAMPO MAGRO;0;
PR-CAMPO MOURAO;14191;
PR-CANDIDO DE ABREU;555;
PR-CANDOI;869;
PR-CANTAGALO;1094;
PR-CAPANEMA;1161;
PR-CAPITAO LEONIDAS MARQUES;706;
PR-CARAMBEI;0;
PR-CARLOPOLIS;1026;
PR-CASCAVEL;38869;
PR-CASTRO;12482;
PR-CATANDUVAS;503;
PR-CENTENARIO DO SUL;1218;
PR-CERRO AZUL;551;
PR-CEU AZUL;1005;
PR-CHOPINZINHO;1206;
PR-CIANORTE;8348;
PR-CIDADE GAUCHA;1274;
PR-CLEVELANDIA;1607;
PR-COLOMBO;14848;
PR-COLORADO;3811;
PR-CONGONHINHAS;516;
PR-CONSELHEIRO MAIRINCK;333;
PR-CONTENDA;869;
PR-CORBELIA;1216;
PR-CORNELIO PROCOPIO;8062;
PR-CORONEL DOMINGOS SOARES;0;
PR-CORONEL VIVIDA;1786;
PR-CORUMBATAI DO SUL;268;
PR-CRUZEIRO DO IGUACU;141;
PR-CRUZEIRO DO OESTE;1436;
PR-CRUZEIRO DO SUL;704;
PR-CRUZ MACHADO;766;
PR-CRUZMALTINA;0;
PR-CURITIBA;535907;
PR-CURIUVA;887;
PR-DIAMANTE DO NORTE;426;
PR-DIAMANTE DO SUL;103;
PR-DIAMANTE D OESTE;240;
PR-DOIS VIZINHOS;4495;
PR-DOURADINA;498;
PR-DOUTOR CAMARGO;377;
PR-ENEAS MARQUES;309;
PR-ENGENHEIRO BELTRAO;1661;
PR-ESPERANCA NOVA;0;
PR-ENTRE RIOS DO OESTE;328;
PR-ESPIGAO ALTO DO IGUACU;0;
PR-FAROL;194;
PR-FAXINAL;1531;
PR-FAZENDA RIO GRANDE;1752;
PR-FENIX;235;
PR-FERNANDES PINHEIRO;0;
PR-FIGUEIRA;953;
PR-FLORAI;425;
PR-FLOR DA SERRA DO SUL;141;
PR-FLORESTA;275;
PR-FLORESTOPOLIS;1236;
PR-FLORIDA;208;
PR-FORMOSA DO OESTE;555;
PR-FOZ DO IGUACU;29344;
PR-FRANCISCO ALVES;392;
PR-FRANCISCO BELTRAO;9450;
PR-FOZ DO JORDAO;0;
PR-GENERAL CARNEIRO;1562;
PR-GODOY MOREIRA;24;
PR-GOIOERE;3934;
PR-GOIOXIM;0;
PR-GRANDES RIOS;431;
PR-GUAIRA;2434;
PR-GUAIRACA;345;
PR-GUAMIRANGA;0;
PR-GUAPIRAMA;652;
PR-GUAPOREMA;142;
PR-GUARACI;466;
PR-GUARANIACU;1089;
PR-GUARAPUAVA;20398;
PR-GUARAQUECABA;427;
PR-GUARATUBA;1513;
PR-HONORIO SERPA;272;
PR-IBAITI;2667;
PR-IBEMA;427;
PR-IBIPORA;3918;
PR-ICARAIMA;983;
PR-IGUARACU;1609;
PR-IGUATU;106;
PR-IMBAU;0;
PR-IMBITUVA;2137;
PR-INACIO MARTINS;1105;
PR-INAJA;132;
PR-INDIANOPOLIS;346;
PR-IPIRANGA;587;
PR-IPORA;932;
PR-IRACEMA DO OESTE;100;
PR-IRATI;5369;
PR-IRETAMA;691;
PR-ITAGUAJE;262;
PR-ITAIPULANDIA;256;
PR-ITAMBARACA;383;
PR-ITAMBE;427;
PR-ITAPEJARA D OESTE;522;
PR-ITAPERUCU;626;
PR-ITAUNA DO SUL;233;
PR-IVAI;456;
PR-IVAIPORA;2565;
PR-IVATE;1483;
PR-IVATUBA;301;
PR-JABOTI;221;
PR-JACAREZINHO;6853;
PR-JAGUAPITA;1359;
PR-JAGUARIAIVA;2673;
PR-JANDAIA DO SUL;4010;
PR-JANIOPOLIS;411;
PR-JAPIRA;265;
PR-JAPURA;619;
PR-JARDIM ALEGRE;644;
PR-JARDIM OLINDA;111;
PR-JATAIZINHO;1050;
PR-JESUITAS;555;
PR-JOAQUIM TAVORA;1103;
PR-JUNDIAI DO SUL;328;
PR-JURANDA;413;
PR-JUSSARA;628;
PR-KALORE;302;
PR-LAPA;4401;
PR-LARANJAL;142;
PR-LARANJEIRAS DO SUL;2589;
PR-LEOPOLIS;489;
PR-LIDIANOPOLIS;448;
PR-LINDOESTE;296;
PR-LOANDA;1662;
PR-LOBATO;550;
PR-LONDRINA;87602;
PR-LUIZIANA;743;
PR-LUNARDELLI;226;
PR-LUPIONOPOLIS;325;
PR-MALLET;989;
PR-MAMBORE;1141;
PR-MANDAGUACU;1176;
PR-MANDAGUARI;4557;
PR-MANDIRITUBA;1318;
PR-MANFRINOPOLIS;0;
PR-MANGUEIRINHA;1508;
PR-MANOEL RIBAS;655;
PR-MARECHAL CANDIDO RONDON;5300;
PR-MARIA HELENA;400;
PR-MARIALVA;3009;
PR-MARILANDIA DO SUL;666;
PR-MARILENA;249;
PR-MARILUZ;501;
PR-MARINGA;63745;
PR-MARIOPOLIS;485;
PR-MARIPA;708;
PR-MARMELEIRO;807;
PR-MARQUINHO;0;
PR-MARUMBI;243;
PR-MATELANDIA;1042;
PR-MATINHOS;1943;
PR-MATO RICO;6;
PR-MAUA DA SERRA;601;
PR-MEDIANEIRA;5239;
PR-MERCEDES;266;
PR-MIRADOR;422;
PR-MIRASELVA;457;
PR-MISSAL;703;
PR-MOREIRA SALES;1166;
PR-MORRETES;707;
PR-MUNHOZ DE MELO;316;
PR-NOSSA SENHORA DAS GRACAS;207;
PR-NOVA ALIANCA DO IVAI;115;
PR-NOVA AMERICA DA COLINA;358;
PR-NOVA AURORA;855;
PR-NOVA CANTU;483;
PR-NOVA ESPERANCA;2394;
PR-NOVA ESPERANCA DO SUDOESTE;209;
PR-NOVA FATIMA;672;
PR-NOVA LARANJEIRAS;384;
PR-NOVA LONDRINA;1651;
PR-NOVA OLIMPIA;273;
PR-NOVA SANTA BARBARA;30;
PR-NOVA SANTA ROSA;518;
PR-NOVA PRATA DO IGUACU;11302;
PR-NOVA TEBAS;320;
PR-NOVO ITACOLOMI;90;
PR-ORTIGUEIRA;835;
PR-OURIZONA;229;
PR-OURO VERDE DO OESTE;310;
PR-PAICANDU;1204;
PR-PALMAS;4202;
PR-PALMEIRA;3201;
PR-PALMITAL;687;
PR-PALOTINA;3020;
PR-PARAISO DO NORTE;598;
PR-PARANACITY;1744;
PR-PARANAGUA;18494;
PR-PARANAPOEMA;173;
PR-PARANAVAI;9277;
PR-PATO BRAGADO;286;
PR-PATO BRANCO;8829;
PR-PAULA FREITAS;289;
PR-PAULO FRONTIN;279;
PR-PEABIRU;949;
PR-PEROBAL;0;
PR-PEROLA;605;
PR-PEROLA D OESTE;398;
PR-PIEN;809;
PR-PINHAIS;12025;
PR-PINHALAO;281;
PR-PINHAL DE SAO BENTO;73;
PR-PINHAO;2355;
PR-PIRAI DO SUL;1785;
PR-PIRAQUARA;2263;
PR-PITANGA;2390;
PR-PITANGUEIRAS;183;
PR-PLANALTINA DO PARANA;311;
PR-PLANALTO;607;
PR-PONTA GROSSA;42536;
PR-PONTAL DO PARANA;0;
PR-PORECATU;3926;
PR-PORTO AMAZONAS;787;
PR-PORTO BARREIRO;0;
PR-PORTO RICO;204;
PR-PORTO VITORIA;441;
PR-PRADO FERREIRA;0;
PR-PRANCHITA;435;
PR-PRESIDENTE CASTELO BRANCO;337;
PR-PRIMEIRO DE MAIO;613;
PR-PRUDENTOPOLIS;2298;
PR-QUARTO CENTENARIO;0;
PR-QUATIGUA;549;
PR-QUATRO BARRAS;4670;
PR-QUATRO PONTES;339;
PR-QUEDAS DO IGUACU;3103;
PR-QUERENCIA DO NORTE;630;
PR-QUINTA DO SOL;463;
PR-QUITANDINHA;363;
PR-RAMILANDIA;122;
PR-RANCHO ALEGRE;185;
PR-RANCHO ALEGRE D OESTE;112;
PR-REALEZA;1414;
PR-REBOUCAS;665;
PR-RENASCENCA;573;
PR-RESERVA;873;
PR-RESERVA DO IGUACU;0;
PR-RIBEIRAO CLARO;1051;
PR-RIBEIRAO DO PINHAL;1236;
PR-RIO AZUL;369;
PR-RIO BOM;230;
PR-RIO BONITO DO IGUACU;247;
PR-RIO BRANCO DO IVAI;0;
PR-RIO BRANCO DO SUL;2610;
PR-RIO NEGRO;4508;
PR-ROLANDIA;8734;
PR-RONCADOR;683;
PR-RONDON;757;
PR-ROSARIO DO IVAI;289;
PR-SABAUDIA;558;
PR-SALGADO FILHO;275;
PR-SALTO DO ITARARE;214;
PR-SALTO DO LONTRA;605;
PR-SANTA AMELIA;267;
PR-SANTA CECILIA DO PAVAO;312;
PR-SANTA CRUZ DE MONTE CASTELO;473;
PR-SANTA FE;692;
PR-SANTA HELENA;1372;
PR-SANTA INES;51;
PR-SANTA ISABEL DO IVAI;666;
PR-SANTA IZABEL DO OESTE;496;
PR-SANTA LUCIA;129;
PR-SANTA MARIA DO OESTE;296;
PR-SANTA MARIANA;1323;
PR-SANTA MONICA;158;
PR-SANTANA DO ITARARE;285;
PR-SANTA TEREZA DO OESTE;313;
PR-SANTA TEREZINHA DE ITAIPU;1059;
